Variable Name,Solution Value
"capacity_proc[2049,proc,brine,loh]",0
"capacity_proc[2049,proc,brine,lce]",0
"capacity_proc[2049,proc,spod,loh]",0
"capacity_proc[2049,proc,spod,lce]",0
"capacity_proc[2049,proc,clay,loh]",1619.651113
"capacity_proc[2049,proc,clay,lce]",893.4528026
"capacity_proc[2050,proc,brine,loh]",0
"capacity_proc[2050,proc,brine,lce]",0
"capacity_proc[2050,proc,spod,loh]",0
"capacity_proc[2050,proc,spod,lce]",0
"capacity_proc[2050,proc,clay,loh]",1695.871116
"capacity_proc[2050,proc,clay,lce]",935.4982623
"capacity_proc[2051,proc,brine,loh]",0
"capacity_proc[2051,proc,brine,lce]",0
"capacity_proc[2051,proc,spod,loh]",0
"capacity_proc[2051,proc,spod,lce]",0
"capacity_proc[2051,proc,clay,loh]",1772.068462
"capacity_proc[2051,proc,clay,lce]",977.5312236
"capacity_proc[2052,proc,brine,loh]",0
"capacity_proc[2052,proc,brine,lce]",0
"capacity_proc[2052,proc,spod,loh]",0
"capacity_proc[2052,proc,spod,lce]",0
"capacity_proc[2052,proc,clay,loh]",1848.0177
"capacity_proc[2052,proc,clay,lce]",1019.42732
"capacity_proc[2053,proc,brine,loh]",0
"capacity_proc[2053,proc,brine,lce]",0
"capacity_proc[2053,proc,spod,loh]",0
"capacity_proc[2053,proc,spod,lce]",0
"capacity_proc[2053,proc,clay,loh]",1923.50878
"capacity_proc[2053,proc,clay,lce]",1061.070682
"capacity_proc[2054,proc,brine,loh]",0
"capacity_proc[2054,proc,brine,lce]",0
"capacity_proc[2054,proc,spod,loh]",0
"capacity_proc[2054,proc,spod,lce]",0
"capacity_proc[2054,proc,clay,loh]",1998.349673
"capacity_proc[2054,proc,clay,lce]",1102.355379
"capacity_proc[2055,proc,brine,loh]",0
"capacity_proc[2055,proc,brine,lce]",0
"capacity_proc[2055,proc,spod,loh]",0
"capacity_proc[2055,proc,spod,lce]",0
"capacity_proc[2055,proc,clay,loh]",2072.368369
"capacity_proc[2055,proc,clay,lce]",1143.186525
"capacity_proc[2056,proc,brine,loh]",0
"capacity_proc[2056,proc,brine,lce]",0
"capacity_proc[2056,proc,spod,loh]",2145.414251
"capacity_proc[2056,proc,spod,lce]",0
"capacity_proc[2056,proc,clay,loh]",0
"capacity_proc[2056,proc,clay,lce]",1183.481035
"capacity_proc[2057,proc,brine,loh]",0
"capacity_proc[2057,proc,brine,lce]",0
"capacity_proc[2057,proc,spod,loh]",0
"capacity_proc[2057,proc,spod,lce]",0
"capacity_proc[2057,proc,clay,loh]",2217.358851
"capacity_proc[2057,proc,clay,lce]",1223.168042
"capacity_proc[2058,proc,brine,loh]",0
"capacity_proc[2058,proc,brine,lce]",0
"capacity_proc[2058,proc,spod,loh]",0
"capacity_proc[2058,proc,spod,lce]",0
"capacity_proc[2058,proc,clay,loh]",2288.096028
"capacity_proc[2058,proc,clay,lce]",1262.188994
"capacity_proc[2059,proc,brine,loh]",0
"capacity_proc[2059,proc,brine,lce]",0
"capacity_proc[2059,proc,spod,loh]",0
"capacity_proc[2059,proc,spod,lce]",1300.497466
"capacity_proc[2059,proc,clay,loh]",2357.541621
"capacity_proc[2059,proc,clay,lce]",0
"capacity_proc[2060,proc,brine,loh]",0
"capacity_proc[2060,proc,brine,lce]",0
"capacity_proc[2060,proc,spod,loh]",0
"capacity_proc[2060,proc,spod,lce]",0
"capacity_proc[2060,proc,clay,loh]",2462.710042
"capacity_proc[2060,proc,clay,lce]",1358.511825
"capacity_proc[2061,proc,brine,loh]",0
"capacity_proc[2061,proc,brine,lce]",0
"capacity_proc[2061,proc,spod,loh]",0
"capacity_proc[2061,proc,spod,lce]",0
"capacity_proc[2061,proc,clay,loh]",2518.773589
"capacity_proc[2061,proc,clay,lce]",1389.438321
"capacity_proc[2062,proc,brine,loh]",0
"capacity_proc[2062,proc,brine,lce]",0
"capacity_proc[2062,proc,spod,loh]",0
"capacity_proc[2062,proc,spod,lce]",0
"capacity_proc[2062,proc,clay,loh]",2573.869398
"capacity_proc[2062,proc,clay,lce]",1419.83098
"capacity_proc[2063,proc,brine,loh]",0
"capacity_proc[2063,proc,brine,lce]",0
"capacity_proc[2063,proc,spod,loh]",0
"capacity_proc[2063,proc,spod,lce]",0
"capacity_proc[2063,proc,clay,loh]",2627.989594
"capacity_proc[2063,proc,clay,lce]",1449.68546
"capacity_proc[2064,proc,brine,loh]",0
"capacity_proc[2064,proc,brine,lce]",0
"capacity_proc[2064,proc,spod,loh]",2681.137851
"capacity_proc[2064,proc,spod,lce]",0
"capacity_proc[2064,proc,clay,loh]",0
"capacity_proc[2064,proc,clay,lce]",1479.003786
"capacity_proc[2065,proc,brine,loh]",0
"capacity_proc[2065,proc,brine,lce]",0
"capacity_proc[2065,proc,spod,loh]",0
"capacity_proc[2065,proc,spod,lce]",0
"capacity_proc[2065,proc,clay,loh]",2733.328026
"capacity_proc[2065,proc,clay,lce]",1507.793602
"capacity_proc[2066,proc,brine,loh]",0
"capacity_proc[2066,proc,brine,lce]",0
"capacity_proc[2066,proc,spod,loh]",0
"capacity_proc[2066,proc,spod,lce]",0
"capacity_proc[2066,proc,clay,loh]",2784.582787
"capacity_proc[2066,proc,clay,lce]",1536.067413
"capacity_proc[2067,proc,brine,loh]",0
"capacity_proc[2067,proc,brine,lce]",0
"capacity_proc[2067,proc,spod,loh]",0
"capacity_proc[2067,proc,spod,lce]",0
"capacity_proc[2067,proc,clay,loh]",2834.932277
"capacity_proc[2067,proc,clay,lce]",1563.841847
"capacity_proc[2068,proc,brine,loh]",0
"capacity_proc[2068,proc,brine,lce]",0
"capacity_proc[2068,proc,spod,loh]",0
"capacity_proc[2068,proc,spod,lce]",0
"capacity_proc[2068,proc,clay,loh]",2884.41283
"capacity_proc[2068,proc,clay,lce]",1591.136947
"capacity_proc[2069,proc,brine,loh]",0
"capacity_proc[2069,proc,brine,lce]",0
"capacity_proc[2069,proc,spod,loh]",0
"capacity_proc[2069,proc,spod,lce]",0
"capacity_proc[2069,proc,clay,loh]",2933.065776
"capacity_proc[2069,proc,clay,lce]",1617.975512
"capacity_proc[2070,proc,brine,loh]",0
"capacity_proc[2070,proc,brine,lce]",0
"capacity_proc[2070,proc,spod,loh]",0
"capacity_proc[2070,proc,spod,lce]",0
"capacity_proc[2070,proc,clay,loh]",2980.936338
"capacity_proc[2070,proc,clay,lce]",1644.382487
"capacity_proc[2071,proc,brine,loh]",0
"capacity_proc[2071,proc,brine,lce]",0
"capacity_proc[2071,proc,spod,loh]",0
"capacity_proc[2071,proc,spod,lce]",0
"capacity_proc[2071,proc,clay,loh]",3028.072637
"capacity_proc[2071,proc,clay,lce]",1670.38442
"capacity_proc[2072,proc,brine,loh]",0
"capacity_proc[2072,proc,brine,lce]",0
"capacity_proc[2072,proc,spod,loh]",0
"capacity_proc[2072,proc,spod,lce]",0
"capacity_proc[2072,proc,clay,loh]",3074.524805
"capacity_proc[2072,proc,clay,lce]",1696.008963
"capacity_proc[2073,proc,brine,loh]",0
"capacity_proc[2073,proc,brine,lce]",0
"capacity_proc[2073,proc,spod,loh]",0
"capacity_proc[2073,proc,spod,lce]",0
"capacity_proc[2073,proc,clay,loh]",3120.344209
"capacity_proc[2073,proc,clay,lce]",1721.284452
"capacity_proc[2074,proc,brine,loh]",0
"capacity_proc[2074,proc,brine,lce]",0
"capacity_proc[2074,proc,spod,loh]",0
"capacity_proc[2074,proc,spod,lce]",0
"capacity_proc[2074,proc,clay,loh]",3165.582777
"capacity_proc[2074,proc,clay,lce]",1746.239534
"capacity_proc[2075,proc,brine,loh]",0
"capacity_proc[2075,proc,brine,lce]",0
"capacity_proc[2075,proc,spod,loh]",0
"capacity_proc[2075,proc,spod,lce]",0
"capacity_proc[2075,proc,clay,loh]",3210.292432
"capacity_proc[2075,proc,clay,lce]",1770.90285
"capacity_proc[2076,proc,brine,loh]",0
"capacity_proc[2076,proc,brine,lce]",0
"capacity_proc[2076,proc,spod,loh]",0
"capacity_proc[2076,proc,spod,lce]",0
"capacity_proc[2076,proc,clay,loh]",3254.524611
"capacity_proc[2076,proc,clay,lce]",1795.302774
"capacity_proc[2077,proc,brine,loh]",0
"capacity_proc[2077,proc,brine,lce]",0
"capacity_proc[2077,proc,spod,loh]",0
"capacity_proc[2077,proc,spod,lce]",0
"capacity_proc[2077,proc,clay,loh]",3298.329877
"capacity_proc[2077,proc,clay,lce]",1819.467198
"capacity_proc[2078,proc,brine,loh]",0
"capacity_proc[2078,proc,brine,lce]",0
"capacity_proc[2078,proc,spod,loh]",0
"capacity_proc[2078,proc,spod,lce]",0
"capacity_proc[2078,proc,clay,loh]",3341.7576
"capacity_proc[2078,proc,clay,lce]",1843.423358
"capacity_proc[2079,proc,brine,loh]",0
"capacity_proc[2079,proc,brine,lce]",0
"capacity_proc[2079,proc,spod,loh]",0
"capacity_proc[2079,proc,spod,lce]",0
"capacity_proc[2079,proc,clay,loh]",3384.855716
"capacity_proc[2079,proc,clay,lce]",1867.197696
"capacity_proc[2080,proc,brine,loh]",0
"capacity_proc[2080,proc,brine,lce]",0
"capacity_proc[2080,proc,spod,loh]",0
"capacity_proc[2080,proc,spod,lce]",0
"capacity_proc[2080,proc,clay,loh]",3427.670538
"capacity_proc[2080,proc,clay,lce]",1890.815759
"capacity_proc[2081,proc,brine,loh]",0
"capacity_proc[2081,proc,brine,lce]",0
"capacity_proc[2081,proc,spod,loh]",0
"capacity_proc[2081,proc,spod,lce]",0
"capacity_proc[2081,proc,clay,loh]",3470.246621
"capacity_proc[2081,proc,clay,lce]",1914.302127
"capacity_proc[2082,proc,brine,loh]",0
"capacity_proc[2082,proc,brine,lce]",0
"capacity_proc[2082,proc,spod,loh]",0
"capacity_proc[2082,proc,spod,lce]",0
"capacity_proc[2082,proc,clay,loh]",3512.626675
"capacity_proc[2082,proc,clay,lce]",1937.680358
"capacity_proc[2083,proc,brine,loh]",0
"capacity_proc[2083,proc,brine,lce]",0
"capacity_proc[2083,proc,spod,loh]",0
"capacity_proc[2083,proc,spod,lce]",0
"capacity_proc[2083,proc,clay,loh]",3554.851508
"capacity_proc[2083,proc,clay,lce]",1960.972964
"capacity_proc[2084,proc,brine,loh]",0
"capacity_proc[2084,proc,brine,lce]",0
"capacity_proc[2084,proc,spod,loh]",0
"capacity_proc[2084,proc,spod,lce]",0
"capacity_proc[2084,proc,clay,loh]",3596.96001
"capacity_proc[2084,proc,clay,lce]",1984.201398
"capacity_proc[2085,proc,brine,loh]",0
"capacity_proc[2085,proc,brine,lce]",0
"capacity_proc[2085,proc,spod,loh]",3638.989151
"capacity_proc[2085,proc,spod,lce]",0
"capacity_proc[2085,proc,clay,loh]",0
"capacity_proc[2085,proc,clay,lce]",2007.386054
"capacity_proc[2086,proc,brine,loh]",0
"capacity_proc[2086,proc,brine,lce]",0
"capacity_proc[2086,proc,spod,loh]",0
"capacity_proc[2086,proc,spod,lce]",0
"capacity_proc[2086,proc,clay,loh]",3680.974013
"capacity_proc[2086,proc,clay,lce]",2030.546284
"capacity_proc[2087,proc,brine,loh]",0
"capacity_proc[2087,proc,brine,lce]",0
"capacity_proc[2087,proc,spod,loh]",0
"capacity_proc[2087,proc,spod,lce]",0
"capacity_proc[2087,proc,clay,loh]",3722.947826
"capacity_proc[2087,proc,clay,lce]",2053.700419
"capacity_proc[2088,proc,brine,loh]",0
"capacity_proc[2088,proc,brine,lce]",0
"capacity_proc[2088,proc,spod,loh]",0
"capacity_proc[2088,proc,spod,lce]",0
"capacity_proc[2088,proc,clay,loh]",3764.942028
"capacity_proc[2088,proc,clay,lce]",2076.865802
"capacity_proc[2089,proc,brine,loh]",0
"capacity_proc[2089,proc,brine,lce]",0
"capacity_proc[2089,proc,spod,loh]",3806.986323
"capacity_proc[2089,proc,spod,lce]",0
"capacity_proc[2089,proc,clay,loh]",0
"capacity_proc[2089,proc,clay,lce]",2100.058817
"capacity_proc[2090,proc,brine,loh]",0
"capacity_proc[2090,proc,brine,lce]",0
"capacity_proc[2090,proc,spod,loh]",0
"capacity_proc[2090,proc,spod,lce]",0
"capacity_proc[2090,proc,clay,loh]",3849.108758
"capacity_proc[2090,proc,clay,lce]",2123.294937
"capacity_proc[2091,proc,brine,loh]",0
"capacity_proc[2091,proc,brine,lce]",0
"capacity_proc[2091,proc,spod,loh]",0
"capacity_proc[2091,proc,spod,lce]",0
"capacity_proc[2091,proc,clay,loh]",3891.335797
"capacity_proc[2091,proc,clay,lce]",2146.58876
"capacity_proc[2092,proc,brine,loh]",0
"capacity_proc[2092,proc,brine,lce]",0
"capacity_proc[2092,proc,spod,loh]",0
"capacity_proc[2092,proc,spod,lce]",0
"capacity_proc[2092,proc,clay,loh]",3933.692399
"capacity_proc[2092,proc,clay,lce]",2169.954054
"capacity_proc[2093,proc,brine,loh]",0
"capacity_proc[2093,proc,brine,lce]",0
"capacity_proc[2093,proc,spod,loh]",0
"capacity_proc[2093,proc,spod,lce]",0
"capacity_proc[2093,proc,clay,loh]",3976.202101
"capacity_proc[2093,proc,clay,lce]",2193.403803
"capacity_proc[2094,proc,brine,loh]",0
"capacity_proc[2094,proc,brine,lce]",0
"capacity_proc[2094,proc,spod,loh]",0
"capacity_proc[2094,proc,spod,lce]",0
"capacity_proc[2094,proc,clay,loh]",4018.887097
"capacity_proc[2094,proc,clay,lce]",2216.950251
"capacity_proc[2095,proc,brine,loh]",0
"capacity_proc[2095,proc,brine,lce]",0
"capacity_proc[2095,proc,spod,loh]",0
"capacity_proc[2095,proc,spod,lce]",0
"capacity_proc[2095,proc,clay,loh]",4061.768319
"capacity_proc[2095,proc,clay,lce]",2240.604943
"capacity_proc[2096,proc,brine,loh]",0
"capacity_proc[2096,proc,brine,lce]",0
"capacity_proc[2096,proc,spod,loh]",0
"capacity_proc[2096,proc,spod,lce]",0
"capacity_proc[2096,proc,clay,loh]",4104.865515
"capacity_proc[2096,proc,clay,lce]",2264.378773
"capacity_proc[2097,proc,brine,loh]",0
"capacity_proc[2097,proc,brine,lce]",0
"capacity_proc[2097,proc,spod,loh]",0
"capacity_proc[2097,proc,spod,lce]",0
"capacity_proc[2097,proc,clay,loh]",4148.197326
"capacity_proc[2097,proc,clay,lce]",2288.282024
"capacity_proc[2098,proc,brine,loh]",0
"capacity_proc[2098,proc,brine,lce]",0
"capacity_proc[2098,proc,spod,loh]",0
"capacity_proc[2098,proc,spod,lce]",0
"capacity_proc[2098,proc,clay,loh]",4191.781357
"capacity_proc[2098,proc,clay,lce]",2312.324409
"capacity_proc[2099,proc,brine,loh]",0
"capacity_proc[2099,proc,brine,lce]",0
"capacity_proc[2099,proc,spod,loh]",0
"capacity_proc[2099,proc,spod,lce]",0
"capacity_proc[2099,proc,clay,loh]",4235.634253
"capacity_proc[2099,proc,clay,lce]",2336.515108
"capacity_proc[2100,proc,brine,loh]",0
"capacity_proc[2100,proc,brine,lce]",0
"capacity_proc[2100,proc,spod,loh]",0
"capacity_proc[2100,proc,spod,lce]",0
"capacity_proc[2100,proc,clay,loh]",4279.771763
"capacity_proc[2100,proc,clay,lce]",2360.86281
"demand_proc[2020,proc,lce]",9.067878858
"demand_proc[2021,proc,lce]",14.69870914
"demand_proc[2022,proc,lce]",22.27544504
"demand_proc[2023,proc,lce]",29.03351134
"demand_proc[2024,proc,lce]",33.54815302
"demand_proc[2025,proc,lce]",37.6707989
"demand_proc[2026,proc,lce]",41.59420348
"demand_proc[2027,proc,lce]",45.90113778
"demand_proc[2028,proc,lce]",50.62461974
"demand_proc[2029,proc,lce]",55.79985568
"demand_proc[2030,proc,lce]",51.20530882
"demand_proc[2031,proc,lce]",55.67409692
"demand_proc[2032,proc,lce]",60.43930356
"demand_proc[2033,proc,lce]",65.50611282
"demand_proc[2034,proc,lce]",70.87761282
"demand_proc[2035,proc,lce]",76.55455182
"demand_proc[2036,proc,lce]",82.53512216
"demand_proc[2037,proc,lce]",88.8147823
"demand_proc[2038,proc,lce]",95.38612788
"demand_proc[2039,proc,lce]",102.2388214
"demand_proc[2040,proc,lce]",107.3212891
"demand_proc[2041,proc,lce]",114.5565751
"demand_proc[2042,proc,lce]",122.0205934
"demand_proc[2043,proc,lce]",129.69239
"demand_proc[2044,proc,lce]",137.5488553
"demand_proc[2045,proc,lce]",145.565082
"demand_proc[2046,proc,lce]",153.7147759
"demand_proc[2047,proc,lce]",161.9707079
"demand_proc[2048,proc,lce]",170.3051905
"demand_proc[2049,proc,lce]",178.6905605
"demand_proc[2050,proc,lce]",187.0996525
"demand_proc[2051,proc,lce]",195.5062447
"demand_proc[2052,proc,lce]",203.885464
"demand_proc[2053,proc,lce]",212.2141364
"demand_proc[2054,proc,lce]",220.4710758
"demand_proc[2055,proc,lce]",228.637305
"demand_proc[2056,proc,lce]",236.696207
"demand_proc[2057,proc,lce]",244.6336084
"demand_proc[2058,proc,lce]",252.4377988
"demand_proc[2059,proc,lce]",260.0994932
"demand_proc[2060,proc,lce]",271.702365
"demand_proc[2061,proc,lce]",277.8876642
"demand_proc[2062,proc,lce]",283.966196
"demand_proc[2063,proc,lce]",289.937092
"demand_proc[2064,proc,lce]",295.8007572
"demand_proc[2065,proc,lce]",301.5587204
"demand_proc[2066,proc,lce]",307.2134826
"demand_proc[2067,proc,lce]",312.7683694
"demand_proc[2068,proc,lce]",318.2273894
"demand_proc[2069,proc,lce]",323.5951024
"demand_proc[2070,proc,lce]",328.8764974
"demand_proc[2071,proc,lce]",334.076884
"demand_proc[2072,proc,lce]",339.2017926
"demand_proc[2073,proc,lce]",344.2568904
"demand_proc[2074,proc,lce]",349.2479068
"demand_proc[2075,proc,lce]",354.18057
"demand_proc[2076,proc,lce]",359.0605548
"demand_proc[2077,proc,lce]",363.8934396
"demand_proc[2078,proc,lce]",368.6846716
"demand_proc[2079,proc,lce]",373.4395392
"demand_proc[2080,proc,lce]",378.1631518
"demand_proc[2081,proc,lce]",382.8604254
"demand_proc[2082,proc,lce]",387.5360716
"demand_proc[2083,proc,lce]",392.1945928
"demand_proc[2084,proc,lce]",396.8402796
"demand_proc[2085,proc,lce]",401.4772108
"demand_proc[2086,proc,lce]",406.1092568
"demand_proc[2087,proc,lce]",410.7400838
"demand_proc[2088,proc,lce]",415.3731604
"demand_proc[2089,proc,lce]",420.0117634
"demand_proc[2090,proc,lce]",424.6589874
"demand_proc[2091,proc,lce]",429.317752
"demand_proc[2092,proc,lce]",433.9908108
"demand_proc[2093,proc,lce]",438.6807606
"demand_proc[2094,proc,lce]",443.3900502
"demand_proc[2095,proc,lce]",448.1209886
"demand_proc[2096,proc,lce]",452.8757546
"demand_proc[2097,proc,lce]",457.6564048
"demand_proc[2098,proc,lce]",462.4648818
"demand_proc[2099,proc,lce]",467.3030216
"demand_proc[2100,proc,lce]",472.172562
"demand_proc[2020,proc,loh]",9.557837622
"demand_proc[2021,proc,loh]",21.1599889
"demand_proc[2022,proc,loh]",33.21556642
"demand_proc[2023,proc,loh]",41.72410892
"demand_proc[2024,proc,loh]",51.1577541
"demand_proc[2025,proc,loh]",58.66975484
"demand_proc[2026,proc,loh]",64.84916164
"demand_proc[2027,proc,loh]",71.5952407
"demand_proc[2028,proc,loh]",78.94449746
"demand_proc[2029,proc,loh]",86.9331142
"demand_proc[2030,proc,loh]",92.8249765
"demand_proc[2031,proc,loh]",100.9259949
"demand_proc[2032,proc,loh]",109.5643608
"demand_proc[2033,proc,loh]",118.7494719
"demand_proc[2034,proc,loh]",128.4869264
"demand_proc[2035,proc,loh]",138.7780806
"demand_proc[2036,proc,loh]",149.6196576
"demand_proc[2037,proc,loh]",161.0034247
"demand_proc[2038,proc,loh]",172.915959
"demand_proc[2039,proc,loh]",185.3385207
"demand_proc[2040,proc,loh]",194.5520174
"demand_proc[2041,proc,loh]",207.668143
"demand_proc[2042,proc,loh]",221.1989144
"demand_proc[2043,proc,loh]",235.106346
"demand_proc[2044,proc,loh]",249.3485452
"demand_proc[2045,proc,loh]",263.8803598
"demand_proc[2046,proc,loh]",278.6541236
"demand_proc[2047,proc,loh]",293.6204762
"demand_proc[2048,proc,loh]",308.729225
"demand_proc[2049,proc,loh]",323.9302226
"demand_proc[2050,proc,loh]",339.1742232
"demand_proc[2051,proc,loh]",354.4136924
"demand_proc[2052,proc,loh]",369.60354
"demand_proc[2053,proc,loh]",384.701756
"demand_proc[2054,proc,loh]",399.6699346
"demand_proc[2055,proc,loh]",414.4736738
"demand_proc[2056,proc,loh]",429.0828502
"demand_proc[2057,proc,loh]",443.4717702
"demand_proc[2058,proc,loh]",457.6192056
"demand_proc[2059,proc,loh]",471.5083242
"demand_proc[2060,proc,loh]",492.5420084
"demand_proc[2061,proc,loh]",503.7547178
"demand_proc[2062,proc,loh]",514.7738796
"demand_proc[2063,proc,loh]",525.5979188
"demand_proc[2064,proc,loh]",536.2275702
"demand_proc[2065,proc,loh]",546.6656052
"demand_proc[2066,proc,loh]",556.9165574
"demand_proc[2067,proc,loh]",566.9864554
"demand_proc[2068,proc,loh]",576.882566
"demand_proc[2069,proc,loh]",586.6131552
"demand_proc[2070,proc,loh]",596.1872676
"demand_proc[2071,proc,loh]",605.6145274
"demand_proc[2072,proc,loh]",614.904961
"demand_proc[2073,proc,loh]",624.0688418
"demand_proc[2074,proc,loh]",633.1165554
"demand_proc[2075,proc,loh]",642.0584864
"demand_proc[2076,proc,loh]",650.9049222
"demand_proc[2077,proc,loh]",659.6659754
"demand_proc[2078,proc,loh]",668.35152
"demand_proc[2079,proc,loh]",676.9711432
"demand_proc[2080,proc,loh]",685.5341076
"demand_proc[2081,proc,loh]",694.0493242
"demand_proc[2082,proc,loh]",702.525335
"demand_proc[2083,proc,loh]",710.9703016
"demand_proc[2084,proc,loh]",719.392002
"demand_proc[2085,proc,loh]",727.7978302
"demand_proc[2086,proc,loh]",736.1948026
"demand_proc[2087,proc,loh]",744.5895652
"demand_proc[2088,proc,loh]",752.9884056
"demand_proc[2089,proc,loh]",761.3972646
"demand_proc[2090,proc,loh]",769.8217516
"demand_proc[2091,proc,loh]",778.2671594
"demand_proc[2092,proc,loh]",786.7384798
"demand_proc[2093,proc,loh]",795.2404202
"demand_proc[2094,proc,loh]",803.7774194
"demand_proc[2095,proc,loh]",812.3536638
"demand_proc[2096,proc,loh]",820.973103
"demand_proc[2097,proc,loh]",829.6394652
"demand_proc[2098,proc,loh]",838.3562714
"demand_proc[2099,proc,loh]",847.1268506
"demand_proc[2100,proc,loh]",855.9543526
"export_proc_china[2020,proc,lce]",36.27151543
"export_proc_china[2021,proc,lce]",58.79483654
"export_proc_china[2022,proc,lce]",89.10178016
"export_proc_china[2023,proc,lce]",116.1340454
"export_proc_china[2024,proc,lce]",134.1926121
"export_proc_china[2025,proc,lce]",150.6831956
"export_proc_china[2026,proc,lce]",166.3768139
"export_proc_china[2027,proc,lce]",183.6045511
"export_proc_china[2028,proc,lce]",202.498479
"export_proc_china[2029,proc,lce]",223.1994227
"export_proc_china[2030,proc,lce]",204.8212353
"export_proc_china[2031,proc,lce]",222.6963877
"export_proc_china[2032,proc,lce]",241.7572142
"export_proc_china[2033,proc,lce]",262.0244513
"export_proc_china[2034,proc,lce]",283.5104513
"export_proc_china[2035,proc,lce]",306.2182073
"export_proc_china[2036,proc,lce]",330.1404886
"export_proc_china[2037,proc,lce]",355.2591292
"export_proc_china[2038,proc,lce]",381.5445115
"export_proc_china[2039,proc,lce]",408.9552854
"export_proc_china[2040,proc,lce]",429.2851562
"export_proc_china[2041,proc,lce]",458.2263003
"export_proc_china[2042,proc,lce]",488.0823738
"export_proc_china[2043,proc,lce]",518.76956
"export_proc_china[2044,proc,lce]",550.1954213
"export_proc_china[2045,proc,lce]",582.2603279
"export_proc_china[2046,proc,lce]",614.8591034
"export_proc_china[2047,proc,lce]",647.8828318
"export_proc_china[2048,proc,lce]",681.2207622
"export_proc_china[2049,proc,lce]",714.7622421
"export_proc_china[2050,proc,lce]",748.3986098
"export_proc_china[2051,proc,lce]",782.0249789
"export_proc_china[2052,proc,lce]",815.541856
"export_proc_china[2053,proc,lce]",848.8565456
"export_proc_china[2054,proc,lce]",881.8843032
"export_proc_china[2055,proc,lce]",914.54922
"export_proc_china[2056,proc,lce]",946.784828
"export_proc_china[2057,proc,lce]",978.5344336
"export_proc_china[2058,proc,lce]",1009.751195
"export_proc_china[2059,proc,lce]",1040.397973
"export_proc_china[2060,proc,lce]",1086.80946
"export_proc_china[2061,proc,lce]",1111.550657
"export_proc_china[2062,proc,lce]",1135.864784
"export_proc_china[2063,proc,lce]",1159.748368
"export_proc_china[2064,proc,lce]",1183.203029
"export_proc_china[2065,proc,lce]",1206.234882
"export_proc_china[2066,proc,lce]",1228.85393
"export_proc_china[2067,proc,lce]",1251.073478
"export_proc_china[2068,proc,lce]",1272.909558
"export_proc_china[2069,proc,lce]",1294.38041
"export_proc_china[2070,proc,lce]",1315.50599
"export_proc_china[2071,proc,lce]",1336.307536
"export_proc_china[2072,proc,lce]",1356.80717
"export_proc_china[2073,proc,lce]",1377.027562
"export_proc_china[2074,proc,lce]",1396.991627
"export_proc_china[2075,proc,lce]",1416.72228
"export_proc_china[2076,proc,lce]",1436.242219
"export_proc_china[2077,proc,lce]",1455.573758
"export_proc_china[2078,proc,lce]",1474.738686
"export_proc_china[2079,proc,lce]",1493.758157
"export_proc_china[2080,proc,lce]",1512.652607
"export_proc_china[2081,proc,lce]",1531.441702
"export_proc_china[2082,proc,lce]",1550.144286
"export_proc_china[2083,proc,lce]",1568.778371
"export_proc_china[2084,proc,lce]",1587.361118
"export_proc_china[2085,proc,lce]",1605.908843
"export_proc_china[2086,proc,lce]",1624.437027
"export_proc_china[2087,proc,lce]",1642.960335
"export_proc_china[2088,proc,lce]",1661.492642
"export_proc_china[2089,proc,lce]",1680.047054
"export_proc_china[2090,proc,lce]",1698.63595
"export_proc_china[2091,proc,lce]",1717.271008
"export_proc_china[2092,proc,lce]",1735.963243
"export_proc_china[2093,proc,lce]",1754.723042
"export_proc_china[2094,proc,lce]",1773.560201
"export_proc_china[2095,proc,lce]",1792.483954
"export_proc_china[2096,proc,lce]",1811.503018
"export_proc_china[2097,proc,lce]",1830.625619
"export_proc_china[2098,proc,lce]",1849.859527
"export_proc_china[2099,proc,lce]",1869.212086
"export_proc_china[2100,proc,lce]",1888.690248
"export_proc_china[2020,proc,loh]",38.23135049
"export_proc_china[2021,proc,loh]",84.6399556
"export_proc_china[2022,proc,loh]",132.8622657
"export_proc_china[2023,proc,loh]",166.8964357
"export_proc_china[2024,proc,loh]",204.6310164
"export_proc_china[2025,proc,loh]",234.6790194
"export_proc_china[2026,proc,loh]",259.3966466
"export_proc_china[2027,proc,loh]",286.3809628
"export_proc_china[2028,proc,loh]",315.7779898
"export_proc_china[2029,proc,loh]",347.7324568
"export_proc_china[2030,proc,loh]",371.299906
"export_proc_china[2031,proc,loh]",403.7039798
"export_proc_china[2032,proc,loh]",438.2574434
"export_proc_china[2033,proc,loh]",474.9978878
"export_proc_china[2034,proc,loh]",513.9477054
"export_proc_china[2035,proc,loh]",555.1123223
"export_proc_china[2036,proc,loh]",598.4786305
"export_proc_china[2037,proc,loh]",644.0136986
"export_proc_china[2038,proc,loh]",691.6638359
"export_proc_china[2039,proc,loh]",741.3540829
"export_proc_china[2040,proc,loh]",778.2080698
"export_proc_china[2041,proc,loh]",830.672572
"export_proc_china[2042,proc,loh]",884.7956576
"export_proc_china[2043,proc,loh]",940.425384
"export_proc_china[2044,proc,loh]",997.3941808
"export_proc_china[2045,proc,loh]",1055.521439
"export_proc_china[2046,proc,loh]",1114.616494
"export_proc_china[2047,proc,loh]",1174.481905
"export_proc_china[2048,proc,loh]",1234.9169
"export_proc_china[2049,proc,loh]",1295.72089
"export_proc_china[2050,proc,loh]",1356.696893
